Label,documents
tennis,williams battles to aussie title serena williams staged remarkable recovery to beat lindsay davenport and win her second australian open title the champion claimed her seventh grand slam title and her first since wimbledon in williams had looked close to quitting with rib injury when she left the court for treatment after five games she quickly dropped the first set but from in the second found another gear as davenport game collapsed allowing williams to take the title williams later explained her injury problem saying it was the result of lunging for ball early in the first set lindsay had me on the run out wide on my backhand and my back went but eventually was able to come back thank goodness she said davenport paid tribute to williams saying she had tough couple of years and she come back like champion the yearold former world number one was in desperate trouble in the early stages as the injury hampered her service action davenport took advantage to race through the opening set and held six break points in game five of the second kept thinking to myself m not losing this game said williams afterwards don care if my arm falls off m not losing this game and guess that what happened didn want to lose that particular game because it would have given her lot of momentum and lot of confidence despite letting the break points slip away davenport looked comfortable enough at but from up she just folded williams won nine consecutive points for the set and powered through the decider as lacklustre davenport looked to have run out of energy after gruelling two weeks felt like was playing well and in control pretty much of the match said davenport then just had that horrible lapse think serving up and made few errors and opened up the door for her and she just kept going through it at the end think was little bit fatigued but she took advantage of it and kept going she a great frontrunner when she gets going 
tennis,mauresmo opens with victory in la amelie mauresmo and maria sharapova won their opening matches at the tour championships in los angeles france mauresmo routed vera zvonareva while wimbledon champion sharapova was winner over fellow russian svetlana kuznetsova american serena williams also won edging russian elena dementieva for her second victory of the event the event is split into two groups of four with the top two from each advancing to the semifinals mauresmo win was her ninth in row as she tries to overtake lindsay davenport for the number one spot mauresmo spent five weeks at number one after the us open before injury ushered davenport back in front since then feel very confident on court and my game is there want to get the ranking back but it very different than before was number one it was an obsession but now take it in relaxed way mauresmo completed her first match in the seasonending championship in minutes as russia zvonareva struggled to return her serve and failed to achieve single break point she got mad little bit and played some great tennis said mauresmo who was runnerup to kim clijsters in last year final zvonareva has lost both her games so far having crashed kuznetsova in the staples centre on wednesday sometimes not everything works she said it was lots of pressure maybe that is why couldn do but was fighting sharapova who lost to kuznetsova in beijing in september said in beijing she was coming off such big winning streak and she was unstoppable this time it was important to start off well and put some pressure on her the tournament debutant added love it here the atmosphere is great to be here where the lakers play you just feel that excitement love basketball williams admitted she is still some way off her best form but remained positive after two wins in two days it hard to go out there and get it right but m fighting and m hoping said williams what makes me happy is the effort had really good effort today m trying to add new dimensions to my game 
tennis,davenport puts retirement on hold lindsay davenport has put any talk of retirement on hold after having largely injuryfree campaign the yearold world number one had said that she would quit at the end of last year but after successful season she has had change of heart finally felt put myself in position to try and win grand slams again said davenport it would be tough to walk away when feel like can contend so there no point in hanging it up quite yet davenport has won three grand slams the australian open wimbledon in and the us open her career has been hit by series of injuries but last year she started hitting top form and won seven titles she was due to take part in this week hopman cup in perth but decided she wanted to rest her knee just really wanted to make sure my right knee was going to be able to really withstand all the rigours of the whole year coming up she said 
tennis,mauresmo fights back to win title world number two amelie mauresmo came from set down to beat venus williams and win the diamond games in antwerp mauresmo who lost to dinara safina in the final of the paris indoor open last week beat the third seed for her first title of the season the frenchwoman produced some superb volleys in the final set and claimed victory on her fifth match point after two hours and minutes this was great final for great tournament she said am so happy because the quality of my game went up and up during the whole week until the final this is the result of all the work have done with my coach williams was seeking her third title in antwerp having won it on her two previous visits in and the defeat means she has now gone tournaments without title the longest drought of her career amelie deserves her win she played so well she said 
tennis,safin relieved at aussie recovery marat safin admitted he thought he was suffering another australian open final nightmare when he lost the opening set to lleyton hewitt the russian who lost the and finals fought back brilliantly to win was nervous and couldn play tennis said safin he started really well he wasn as nervous as was because was thinking of the two finals that played and wasn successful he added you really have to deal with the pressure because normally it never happens but when you come to the final you are so tight because you want to win tried to play some tennis but couldn he has huge experience he won two grand slam titles he won titles he a great player and he deals with pressure from down in the third set safin played some of his best tennis to reel off seven games and take control of the match in the third set just all of sudden it all turn around completely in way couldn expect said safin because he made couple of mistakes was little bit lucky at some point then the confidence came back and was back in the game and the russian revealed that the victory and his semifinal win over world number one roger federer had given him massive boost for the future you get huge confidence because roger is great player said safin once beat him and then lleyton it like you get so much confidence in yourself that you really can play great you can win big titles and you can beat huge players in the finals and semifinals 
tennis,henman hopes ended in dubai rain third seed tim henman slumped to straight sets defeat in his raininterrupted dubai championships quarterfinal against ivan ljubicic the croatian eighth seed booked his place in the last four with victory over the british number one henman had looked on course to level the match after going up in the second set but his progress was halted as the rain intervened again ljubicic hit back after the break to seal fourth straight win over henman earlier in the day spanish fifth seed tommy robredo secured his semifinal place when he beat nicolas kiefer of germany the rain means the other quarterfinals between roger federer and mikhail youzhny and andre agassi and nikolay davydenko will now be played on saturday henman was left cursing the weather and the umpire after seven breaks for rain during his match it was incredibly frustrating henman said it raining and the umpire doesn take control he kept telling us to play till the end of the game but if it raining you come off the score irrelevant it couldn be more frustrating as was very happy with my form until now you don expect this in the desert the rain meant the two remaining quarterfinals roger federer against mikhail youzhny and andre agassi versus nikolay davydenko were postponed until saturday 
tennis,ivanovic seals canberra victory serbia ana ivanovic captured her first wta title with straightsets victory over hungarian melinda czink in the final of the canberra classic the yearold took minutes to take the match ivanovic beat czink in the last round of qualifying but the hungarian made the main draw as lucky loser after katarina srebotnik withdrew injured ivanovic said was really nervous in the beginning but pulled through and didn do too much wrong junior wimbledon finalist last year she added it my first wta title and to win it has really given me more energy to practice and improve ivanovic will play nd seed iveta benesova of the czech republic in the first roundsaid of the australian open in melbourne 
tennis,henman to face saulnier test british number one tim henman will face france cyril saulnier in the first round of next week australian open greg rusedski the british number two is in the same quarter of the draw and could face andy roddick in the second round if he beats swede jonas bjorkman local favourite lleyton hewitt will meet france arnaud clement while defending champion and world number one roger federer faces fabrice santoro women top seed lindsay davenport drew spanish veteran conchita martinez henman came from two sets down to defeat saulnier in the first round of the french open last year so he knows he faces tough test in melbourne the seventh seed who has never gone beyond the quarterfinals in the year first major and is lined up to meet roddick in the last eight is looking forward to the match he tough player on any surface he got lot of ability he said we had really tight one in paris that went my way so m going to need to play well from the outset because he a dangerous competitor switzerland federer seeded one is the hot favourite having won three of the four grand slam titles in he has beaten santoro in five of their seven previous encounters but is taking nothing for granted it a tricky match federer said played him at the us open and won quite comfortably then but you never know if the rhythm is bit off he can keep you guessing and make it difficult the most important thing though is to get used to playing fiveset matches and winning them the yearold could meet fourtime champion andre agassi in the quarterfinals before meeting russian marat safin the player he beat in last year final eighthseeded american agassi is set to play qualifier in round one if he can shake off hip injury which ruled him out of the kooyong classic second seed andy roddick will open his campaign against irakli labadze of georgia the american could meet rusedski in the second round seventh seed henman in the quarterfinals and hewitt in the last four hewitt is hoping to become the first australian man to win the event since mark edmondson in the yearold has never been beyond round four in eight attempts at melbourne park but has at least secured the opposite half of the draw to federer who beat him in the australian open wimbledon and us open last year safin seeded four opens his campaign against qualifier with th seed tommy haas the player he beat in the semifinals in possible fourthround opponent in the women draw davenport could encounter eighthseeded venus williams in the quarterfinals and thirdranked anastasia myskina the french open champion in the semifinals bronchitis ruled davenport the australian open champion out of her sydney quarterfinal on thursday venus williams who lost to younger sister serena in the melbourne final two years ago opens against eleni daniilidou of greece serena williams who won her fourth consecutive grand slam at the australian open was drawn in the bottom quarter with second seed amelie mauresmo runnerup in serena will open against another frenchwoman camille pin while mauresmo plays australia samantha stosur wimbledon champion maria sharapova seeded fourth drew qualifier in the first round but could meet fellow russian svetlana kuznetsova the us open winner in the last eight roger federer switzerland andy roddick us lleyton hewitt australia marat safin russia carlos moya spain guillermo coria argentina tim henman britain andre agassi us david nalbandian argentina gaston gaudio argentina joachim johansson sweden guillermo canas argentina tommy robredo spain sebastien grosjean france mikhail youzhny russia tommy haas germany andrei pavel romania nicolas massu chile vincent spadea us dominik hrbaty slovakia nicolas kiefer germany ivan ljubicic croatia fernando gonzalez chile feliciano lopez spain juan ignacio chela argentina nikolay davydenko russia paradorn srichaphan thailand mario ancic croatia taylor dent us thomas johansson sweden juan carlos ferrero spain jurgen melzer austria lindsay davenport us amelie mauresmo france anastasia myskina russia maria sharapova russia svetlana kuznetsova russia elena dementieva russia serena williams us venus williams us vera zvonareva russia alicia molik australia nadia petrova russia patty schnyder switzerland karolina sprem croatia francesca schiavone italy silvia farina elia italy ai sugiyama japan fabiola zuluaga colombia elena likhovtseva russia nathalie dechy france tatiana golovin france amy frazier us magdalena maleeva bulgaria jelena jankovic serbia and montenegro mary pierce france lisa raymond us daniela hantuchova slovakia anna smashnova israel shinobu asagoe japan gisela dulko argentina flavia pennetta italy jelena kostanic croatia iveta benesova czech republic 
tennis,navratilova hits out at critics martina navratilova has defended her decision to prolong her tennis career at the age of navratilova who made comeback after retiring in will play doubles and mixed doubles events in women tennis is really strong she said dismissing suggestions that the fact she could still win reflected badly on the women game all can say is m that damn good m sorry but really have to blow my own horn here m still that good navratilova has won three grand slam mixed doubles titles since she came out of retirement and she was so encouraged by her form that she decided to resume playing singles winning two of her seven matches she was knocked out in the first round of the french open but reached the second round at wimbledon navratilova will partner nathalie dechy in the doubles event at the uncle toby hardcourts tournament on australia gold coast which begins on sunday she will then link up with daniela hantuchova for the australian open doubles and play in the mixed doubles with leander paes might be playing some singles events this season depending on the surface she added 
tennis,prodigy monfils blows away gaudio french prodigy gael monfils underlined his huge promise by beating french open champion gaston gaudio in the first round of the qatar open the yearold wild card won three of the four junior grand slam events last year including wimbledon fabrice santoro the champion beat sweden thomas johansson but fourth seed mikhail youzhny lost to rafael nadal roger federer plays greg rusedski in the second round on wednesday monfils who was given wildcard into the tournament said this is my first win over top player and am delighted play my best tennis when am fired up on the court and the reason won today was because was able to play my natural attacking game he said of course was bit tired in the second set but was confident could survive had there been third set 
tennis,moya suffers shock loss fifth seed carlos moya was the first big name to fall at the australian open as he went down to fellow spaniard guillermo garcialopez on monday moya began the year with victory at the chennai open but looked out of sorts from the start in the melbourne heat garcialopez ranked in the world dominated from the outset and withstood thirdset rally from moya to hang on for victory the yearold plays kevin kim or lee hyuungtaik in the second round garcialopez was delighted with the victory in only his third ever grand slam match think this was the most important win of my life as carlos is one of the best players in the world he said this has given me lot of confidence now feel can beat all these players moya said was playing well before came here it was the perfect preparation but something was wrong today fourtime champion andre agassi began what could be his last australian open with convincing win over german qualifier dieter kindlmann the yearold american who had been struggling with hip injury earlier in the week stormed to win agassi will play france olivier patience or germany rainer schuettler the man he beat in the final in the next round no one was more concerned about the injury than myself said eighth seed agassi d worked hard to be down here and ready but the last few days ve pushed through the injury and it seemed to do pretty good in other matches world junior champion gael monfils made use of his wild card with magnificent win over american robby ginepri the champion thomas johansson fought back to beat peter luczak and french open champion gaston gaudio beat justin gimelstob seeds dominik hrbaty ivan ljubicic and mario ancic made comfortable progress but former french open champion albert costa lost to bjorn phau 
tennis,henman decides to quit davis cup tim henman has retired from great britain davis cup team the yearold who made his davis cup debut in is now set to fully focus on the atp tour and on winning his first grand slam event ve made no secret of the fact that representing great britain has always been top priority for me throughout my career henman told his website captain jeremy bates has touted alex bogdanovic and andrew murray as possible replacements for the veteran henman added that he was available to help britain in its bid for davis cup success with the next tie against israel in march although won be playing would still like to make myself available to both jeremy and the lta in the future so that can draw upon my experience in the hope of trying to help the british players develop their full potential he added ve really enjoyed playing in front of the thousands of british fans both home and abroad and would like to thank every one of them for their unwavering support over the years henman leaves davis cup tennis with an impressive record having won of his matches great britain captain jeremy bates paid tribute to henman efforts over the years tim has quite simply had phenomenal davis cup career and it has been an absolute privilege to have captained the team with him in it said bates tim magnificent record speaks for itself while it a great loss completely understand and respect his decision to retire from davis cup and focus on the grand slams and tour looking to the future this decision obviously marks watershed in british davis cup tennis but it is also huge opportunity for the next generation to make their mark we have host of talented players coming through and despite losing someone of tim calibre remain very optimistic about the future henman made his davis cup debut in against romania in manchester he and partner bates won their doubles rubber on the middle saturday of the tie britain eventually lost the contest henman and britain had little luck in davis cup matches until when they qualified for the world group britain drew the usa and lost the tie when greg rusedski fell to jim courier in the deciding rubber they made the final stages again in but this time lost out to the might of sweden 
tennis,injured roddick quits in memphis andy roddick has pulled out of his semifinal at the rmk championships in memphis after spraining his left ankle the american top seed was was supposed to face dane kenneth carlsen who now advances to the final against eighth seed max mirnyi of belarus he came through his semifinal against german second seed tommy haas roddick the us open champion was hurt during his quarterfinal win on friday and had intensive treatment on his ankle to no avail he attempted to loosen up his foot by jogging on saturday then tried to hit couple of balls the first really kind of significant move made just knew that it wasn going to happen for me roddick said he decided to pass on chance to win his second tour title in two weeks in part because he wants to be healthy for the us team davis cup match against croatia in fortnight the repercussions of this injury wouldn just affect me it would affect my teammates and playing for my country as well roddick said 
tennis,mirza makes indian tennis history teenager sania mirza completed superb week at the hyderabad open by becoming the first indian in history to win wta singles title in front of delirious home crowd the yearold battled past alyona bondarenko of the ukraine mirza ranked in the world sunk to her knees in celebration after serving out the match against bondarenko it is big moment in my career and would like to thank everyone who has been part of my effort she said this win has made me believe more in myself and can now hope to do better in the coming days wanted to win this tournament very badly since it was in my hometown at the australian open in january mirza became the first indian woman to reach the third round of grand slam before losing to eventual champion serena williams and year ago she became the youngest indian to win professional title by claiming the doubles at the hyderabad open mirza playing in her first wta final began nervously in front of raucous home crowd committing three double faults in her opening service game but from down mirza broke serve twice in row and held on to her advantage to take the first set in seesaw second set bondarenko raced into lead and though mirza hauled herself level the ukrainian broke again before finally levelling the match mirza rediscovered the aggressive strokes that took her to the first set in the decider established lead at the stadium erupted in celebration when mirza thought she had delivered an ace to secure victory but the serve was ruled to have clipped the net mirza eventually lost the point but to the relief of the crowd she broke bondarenko again in the next game to clinch the title 
tennis,veteran martinez wins thai title conchita martinez won her first title in almost five years with victory over annalena groenefeld at the volvo women open in pattaya thailand the yearold spaniard came through for her first title since berlin in it feels really good said martinez who is playing her last season on the tour to come through like that in an important match feels good it been nearly five years and didn think could do it groenefeld was the more powerful player but could not match her opponent relentless accuracy it was my first final new experience said the german think she played good match tough match but tried to stay in there think the whole week was good for me 
tennis,faultless federer has no equal roger federer nice bloke fantastic tennis player the ultimate sportsman when lleyton hewitt shook his hand after getting another thrashing third in as many months the australian said you re the best how right he is the stats speak for themselves titles from finals during three of them grand slams and final victories in row going back to vienna that an openera record hewitt at times in houston showed form which easily matched his grand slamwinning efforts of and but he was outplayed twice hewitt along with andy roddick and marat safin is sure to be prominent during but realistically all three will be fighting for the world number two ranking according to all those players and even federer himself the swiss star is in different league right now feel that little bit he told bbc sport ve dominated all the top ten players they say nice things about me because have beaten them all am dominating the game right now and hope it continues the number one player in the world is also the main man for promoting the sport off court he has just been voted by the international tennis writers as the best ambassador for tennis on the atp tour he has time for everyone every match from first round to final is followed by series of press interviews in three languages english french and swissgerman after major win there are extra requests obligations and interviews all seen through to the end with courtesy and most importantly good humour you guys are funny have good time with you guys he said genuinely happy to talk into yet another tape recorder see you pretty much every day on the tour so to give away an hour for interviews is really no problem for me if can promote tennis and the sport then that is good for me people say thanks back and that is nice what refreshing attitude from someone who could easily dominate the sports pages for decade it sums up his modest personality shortly after collecting waterford crystal trophy mercedes convertible and tasty cheque for federer addressed the houston crowd and concluded by saying thanks for having me now he just needs to find way of winning the french open the one grand slam to so far elude him 
tennis,capriati to miss melbourne jennifer capriati has become the third leading lady to withdraw from the australian open because of injury the organisers of the first grand slam of which begins on january said the american has problem with her right shoulder it comes as blow to the women draw as last year champion justin heninhardenne and runnerup kim clijsters will also be absent capriati is twotime champion in melbourne with wins in and she is believed to have picked up the injury at the advanta championships at philadelphia in november and had to pull out of an exhibition match with wimbledon champion maria sharapova on december capriati also decided against competing in the australian open warmup event the sydney international 
tennis,moya clinches cup for spain spain won the davis cup for the second time in their history when carlos moya beat the usa andy roddick in the fourth rubber in seville moya won to give the hosts an unassailable lead with only one singles rubber remaining roddick battled hard and had chances in the second set but moya claycourt expertise proved the difference mardy fish beat tommy robredo in the final dead rubber to cut spain winning margin to spain only other davis cup title came in when they beat australia in barcelona this time they chose to play the final in seville and the city olympic stadium was revamped to allow for record crowd for competitve tennis event of spectators and the home fans gave vociferous support to their players with yearold nadal and moya winning both friday singles rubbers american twins mike and bob bryan gave the visitors hope with victory over juan carlos ferrero and tommy robredo in saturday doubles but it remained an uphill task for us team far happier on hard courts than clay and french open champion moya had too much for world number two roddick this has been incredible the moment ve been waiting for for years said moya who missed out in through injury ve prepared myself for this day knew that playing on clay would have my chances to win the davis cup is my dream can ask for more there is nothing bigger than what ve lived today moya stormed into lead on his way to taking the first set against roddick and recovered immediately from dropping serve in the second the match came down to two tiebreaks and moya dominated both clinching victory on his third match point wild celebrations followed with an emotional moya congratulated by his teammates including nadal who at years and days becomes the youngest ever victor in davis cup history think we put up better fight here than in paris two years ago said roddick who was on the us team which lost to france in the semifinals at roland garros they were just better than us this weekend have nothing to be ashamed of gave it my all am not going to walk out of here with my head down that for sure there no miracle answer we have to improve 
tennis,bryan twins keep us hopes alive the united states kept the davis cup final alive with victory in saturday doubles rubber leaving spain ahead going into the final day masters cup champions mike and bob bryan thrashed juan carlos ferrero and tommy robredo in front of partisan crowd in seville victory would have given spain the title but they were outclassed in sunday reverse singles carlos moya takes on andy roddick before rafael nadal faces mardy fish it feels good but it not going to be as good if we don win two tomorrow said mike bryan it feels good to give those guys another shot and spain has to go to sleep on that bob bryan added m really confident in andy winning that first match and then anything can happen spain coach jordi arrese chose to rest yearold nadal in the doubles after his epic singles win over roddick on friday he was replaced by former world number one ferrero but the spanish pair were out of their depth against one of the world best doubles teams the yearold bryan twins have won all four of their davis cup matches this year and they quickly silenced the huge crowd at the olympic stadium racing through the opening set to love the spaniards then twice surrendered breaks of serve at the start of the second before the bryans broke to go ahead and served out when robredo dropped serve in the opening game of the third set the match was all but over and the unflappable bryan brothers powered on to an impressive win ferrero who was upset to be dropped for friday singles hinted at further dissatisfaction after the defeat it was difficult game against the best doubles players he said they have everything calculated and we had very little to do was bit surprised that was named to play the doubles match because hardly play doubles arrese said juan carlos hasn played at all badly he played the right way but the bryans are great doubles players 
tennis,soderling wins tense milan final fifth seed robin soderling took the milan indoors title with dramatic win over radek stepanek in sunday final the yearold swede edged the final set tiebreak for victory and his second tour title after winning in lyon last year m delighted to have won against such good opponent in tournament of this importance said soderling was really on form my service was good and really liked playing on the synthetic surface soderling the world number shrugged off nervous start to take the opening set on his first set point change in approach from fourth seed stepanek in the second set paid dividends as he took it on tiebreak but soderling superior power proved too much in the third 
tennis,roddick to face saulnier in final andy roddick will play cyril saulnier in the final of the sap open in san jose on sunday the american top seed and defending champion overcame germany tommy haas the third seed was feeling horrible earlier in the week roddick said thought tonight was step in the right direction saulnier battled to win over seventh seed jurgen melzer who twisted his ankle early in the second set roddick won the last four points of the firstset tiebreak before being broken at the start of the second set but he broke straight back and then broke haas again to lead it extremely frustrating when you have chances against topfive player and don do anything with them admitted haas rushed few backhands and he took advantage saulnier will move into the world top for the first time after his passage through to the final it taken lot of work and lot of fighting in my mind he revealed sometimes didn believe could get to final and now am here ve stayed mentally strong m on the way ll keep fighting and work lot and ll be up there 
tennis,big guns ease through in san jose topseeded americans andy roddick and andre agassi survived minor scares to reach the last eight of the sap open agassi endured early problems against lefthanded dane kenneth carlsen before sealing victory and world number three roddick dropped set to korean player hyungtaik lee before pulling out win in san jose california seventh seed jurgen melzer came through against xavier malisse winner in delray beach last week frenchman cyril saulnier meanwhile fired aces to secure win over czech qualifier tomas zib roddick broke racket in frustration in the third game of the second set and afterwards was unimpressed with his form m not playing great he said but m through and m going to keep battling lot of people are under the assumption that it easy to play well every week and it not it is the th time in appearances at the event that agassi now has progressed to the quarterfinal stage he came from down in the opening game to hold serve and gradually wore carlsen down after attacking his backhand agassi also employed several lobs and charged to the net to unsettle the yearold dane ranked th in the world as the match went on got real patient and waited for my opportunities and felt pretty good said agassi 
tennis,clijsters sets up venus matchup kim clijsters continued her comeback from wrist injury with win over russia nadia petrova in round two of the antwerp diamond games the belgian will meet fellow former world number one venus williams in the quarterfinals after the american swept past france virginie razzano clijsters sidelined since october edged highquality first set but petrova hit back in secondset tiebreak before clijsters pulled clear in the decider breaking three times everything fine with the wrist said clijsters could do everything wanted to with my backhand long backhand cross rallies slicing really enjoyed every backhand had the intention of wearing petrova down and did it was relief to win threeset match these are the kind of matches have been looking forward to for long time and the belgian is looking forward to facing severe test from williams quarterfinal against venus is nice prospect said clijsters saw her play and she is very strong right now completely focused it will be difficult on friday but fun as well third seed williams who will get gold and diamondencrusted racket should she add to her and event wins was barely troubled against razzano my tennis was very good today she said but it is no surprise to me because feel very healthy and have been working well lately 
tennis,dent continues adelaide progress american taylor dent reached the final of the australian hardcourt event in adelaide with crushing win over argentine juan ignacio chela dent will meet swede joachim johansson on sunday after the second seed survived tense tiebreak to defeat belgium olivier rochus johansson the boyfriend of lleyton hewitt sister jaslyn received strong crowd support on saturday it feels like home for me because jaslyn lives here said johansson rochus was leading in the second set tiebreak but his concentration was ruffled by disputed line call and the match slipped away it was so close one mistake like this and the match is over it tough for me it was clearly out rochus said 
tennis,connors boost for british tennis former world number one jimmy connors is planning longterm relationship with the lawn tennis association to help unearth the next tim henman the american spent three days at the lta annual elite performance winter camp in la manga earlier this week britain has the right attitude said connors the more involved can be with the lta the better shortterm arrangement is just confusing the kids will ask what am doing there lta chief executive john crowther added the relationship that jimmy already started to develop with the coaches and the players has said to us that we like some more of it we want to use jimmy for number of weeks year and we hope this is the beginning of good longterm relationship the camp played host to more than leading senior and junior players including greg rusedski arvind parmar and anne keothavong la manga is an amazing site to take bunch of kids who want to be the best said connors speaking at queen club in london what impressed me most was not only the coaches but the way the kids went about their workouts and the feeling they put into every practice they had it was interesting to me to see kids of with that desire and passion and that can only be brought about by the coaches surrounding them instilling the importance of work and practice is something you can buy they know what been given to them and all they have to do is give back the effort and every minute of practice they were doing that speaking from la manga lta performance director david felgate told bbc sport jimmy was fantastic with the players and the coaches and very humble considering what he achieved he worked through the coaches and hopefully it will grow and he ll get to have more of an individual relationship with some of the players and get to know them he made it clear from the word go he didn want it to be shortterm this is weekayear job for me it my life and my passion and it the same with the coaches he respects that but he wants to be involved and have real input and why would he stake his reputation on something that not going to be successful connors has also agreed to commentate for the bbc at next year wimbledon championships he will work during the second week of the tournament 
tennis,moya emotional at davis cup win carlos moya described spain davis cup victory as the highlight of his career after he beat andy roddick to end the usa challenge in seville moya made up for missing spain victory through injury by beating roddick to give the hosts an unassailable lead have woken up so many nights dreaming of this day said moya all my energy has been focused on today what have lived today do not think will live again spain only other davis cup title came two years ago in valencia when they beat australia and moya nicknamed charly admitted the davis cup is my dream and was bit nervous at the outset some people have said that am obsessed but think that it is better this way it helps me reach my goals if am obsessed it really incredible to get the winning point is really something spanish captain jordi arrese said charly played great game it was his opportunity and he hasn let us down he had lost three times to roddick and this was his day to beat him he had been waiting years to be in this position spain victory was also remarkable for the performance of rafael nadal who beat roddick in the opening singles aged years and days the mallorcan became the youngest player to win the davis cup what great way to finish the year said nadal afterwards us coach patrick mcenroe wants roddick and the rest of his team to play more tennis on clay and hone their skills on the surface think it will help these guys even on slow hard courts to learn how to mix things up little bit and to play little bit smarter and tactically better obviously it unrealistic to say that we re going to just start playing constantly on clay with the schedule but certainly think we can put the work in at the appropriate time and play couple more events and play against these guys who are the best on this stuff said mcenroe roddick was left frustrated after losing both his singles on the slow clay of seville olympic stadium it just tough because felt like was in it the whole time against one of the top three claycourters in the world said the american had my chances and just didn convert them the bottom line is they were just better than us this weekend they came out took care of business and they beat us it as simple as that 
tennis,capriati out of australian open jennifer capriati has become the third leading lady to withdraw from the australian open because of injury the organisers of the first grand slam of which begins on january said the american has problem with her right shoulder it comes as blow to the women draw as last year champion justin heninhardenne and runnerup kim clijsters will also be absent capriati is twotime champion in melbourne with wins in and she is believed to have picked up the injury at the advanta championships at philadelphia in november and had to pull out of an exhibition match with wimbledon champion maria sharapova on december capriati also decided against competing in the australian open warmup event the sydney international 
tennis,heninhardenne beaten on comeback justine heninhardenne lost to elena dementieva in comeback exhibition match in belgium on sunday for her second defeat in two days and the belgian who has slipped to eight in the world after struggling with virus faces tough australian open title defence next month will be heading to australia with lot of question marks over me know that she said but think there ll be less pressure than last time even if am champion heninhardenne was speaking after loss to world number six dementieva in charleroi belgium on sunday the previous day the olympic champion went down to france nathalie dechy have to be positive still have few weeks she said my body has to get accustomed again to the stress the rhythm heninhardenne slid down the world rankings in the second half of after contracting the illness in april after an initial layoff she was forced off the circuit for second time after being knocked out of the french open in the second round comeback at the us open after threemonth absence ended when she crashed out at the fourthround stage but despite her problems she still won five of the nine official tournaments she entered in and won olympic gold in athens an achievement which saw her named belgian sportswoman of the year on friday physically it obvious that hit rock bottom said the yearold who will make her comeback in the sydney international from january since april with the exception of the olympics have not done much all the successes had prior to that were mainly due to the work put in on building up my fitness now it time to get back to putting in effort and think am capable of doing that 
tennis,moya sidesteps davis cup in carlos moya has chosen not to help spain try and defend the davis cup crown they won in seville in november moya led spain to victory over the usa but wants to focus on the grand slams in although insists he will return to the davis cup in after two years of total commitment with the davis cup team have taken this difficult decision to concentrate on the regular circuit said moya they know that after this season they can count on me again if they so wish the french open champion is determined to make an impact in the major events after spending much of the last eight years in the top at the age of have set some tough goals in my professional career and this season need to fix my objectives on specific dates and tournaments he said since the davis cup in seville have been working on my condition as well as technical and medical aspects of my game which will allow me to come into the big events of the year in top form moya began with victory in the chennai open on sunday 
tennis,australia miss molik for fed cup australia will be without their leading player alicia molik for the fed cup round robin matches in india in april the world number was not included in new captain john alexander squad as she is focusing on her singles career alicia has real opportunity to achieve number one world ranking and has particular schedule designed to achieve that alexander explained world number samantha stosur plus nicole pratt evie dominikovic and bryanne stewart form the squad alexander insisted that the team was fully behind molik request not to play the fed cup is an awkward date and the geographical location for these first events and really would have stuffed up the first part of her year he said when all things are considered tennis australia has to consider looking after our players holistically and when someone has great opportunity like this we have to be behind them china taiwan india korea new zealand singapore and kazakhstan are the other nations competing in new delhi from april 
tennis,rusedski forced out in marseille greg rusedski was forced to withdraw from the open in marseille on thursday with rib injury the british number two had been scheduled to play qualifier sebastien de chaunac who beat world number five guillermo coria in round one but rusedski was unable to take to the court because of problem with the lefthand side of his ribcage american taylor dent caused shock with victory over second seed david nalbandian but third seed joachim johansson made it through after beating frenchman gilles simon while in the first match of the day sixth seed feliciano lopez defeated ivo karlovic there were also wins for slovakia karol beck and croatian duo ivan ljubicic and mario ancic 
